,Date,holiday,R0,Rt,R0_ma7,Rt_ma7,R0_ma14,Rt_ma14,casos,mortes
265,2020-11-17,0,0.02141933496216232,0.009540170861536978,0.8621414114077558,0.2887684868159588,1.0936369839867923,0.2914098072088201,35490,678
266,2020-11-18,0,0.0370110513249613,0.028201709527710728,0.8590000201207725,0.2853559638306794,0.9278284702696032,0.2847160550100326,34752,754
267,2020-11-19,0,2.4128640987986736,1.9529110690308396,1.0148848477612618,0.38027222146798295,0.9017988216078273,0.30449506069181054,35862,650
268,2020-11-20,0,2.3543103230875797,1.2820628445771234,1.0753741863352968,0.4835981361619646,0.9688010217146498,0.38377403307899494,38770,513
269,2020-11-21,0,0.8317676344705172,0.025152219768210315,1.0231733519495214,0.47616957772622787,0.9589869641423334,0.3832975169274824,30222,357
270,2020-11-22,0,0.9205210031539258,0.033370184323826754,1.0217779207665285,0.47836543297777806,0.9453418933806387,0.3837995503809339,17926,178
271,2020-11-23,0,0.6774146525208125,0.021089470569732545,1.0364725854740904,0.47890395266556846,0.9488316948018453,0.383937859457478,18158,355
272,2020-11-24,0,0.07435793813882671,0.015922220589659693,1.0440352430707567,0.47981567405530023,0.9530883272392563,0.3842920804356297,34533,627
273,2020-11-25,0,0.43145649169850436,0.42596864545741464,1.1003845916955486,0.5366395220452579,0.9796923059081605,0.41099774293796887,44628,623
274,2020-11-26,0,1.5829588390193772,1.565625449122491,0.9818266974413632,0.4813130049154939,0.9983557726013126,0.43079261319173856,40885,710
275,2020-11-27,0,1.9207701649233708,1.858115731819432,0.9198923891321905,0.5636062745215379,0.9976332877337438,0.5236022053417514,33508,559
276,2020-11-28,0,0.8447875158588244,0.055038086975022785,0.9217523721876629,0.5678756841225111,0.9724628620685921,0.5220226309243696,51485,544
277,2020-11-29,0,0.7811942822136826,0.020042890422989457,0.9018485549104855,0.5659717849938202,0.961813237838507,0.5221686089857992,21012,233
278,2020-11-30,0,0.4045221486846145,0.01518120619644812,0.8628639115053144,0.5651277472262081,0.9496682484897023,0.5220158499458883,23695,351
279,2020-12-01,0,0.011280484171791736,0.009157557085358325,0.8538528466528809,0.5641613667255936,0.9489440448618186,0.5219885203904471,51985,685
280,2020-12-02,0,0.01542557038202849,0.013359034103957435,0.7944198578933842,0.5052171365322425,0.9474022247944663,0.5209283292887504,48475,679
281,2020-12-03,0,2.199057324687627,2.050459884825096,0.8824339272745628,0.5744791987754718,0.9321303123579631,0.527896101845483,50139,761
282,2020-12-04,0,1.846022869353685,0.22125812263103398,0.8717557421931791,0.3406423974628435,0.8958240656626849,0.4521243359921909,47671,678
283,2020-12-05,0,1.211696078894902,0.022394143021569612,0.924171251198333,0.3359789768980645,0.9229618116929981,0.451927330510288,40282,647
284,2020-12-06,0,0.5648256693067184,0.019157886081650366,0.8932614493544809,0.3358525477064447,0.8975550021324833,0.45091216635013254,26430,340
285,2020-12-07,0,0.39249550840784025,0.018796651774044163,0.8915433578863705,0.33636903993181555,0.8772036346958424,0.4507483935790119,27024,425
286,2020-12-08,0,0.018580560894091932,0.011025733696010051,0.8925862259895562,0.3366359223047658,0.8732195363212184,0.4503986445151798,47796,798
287,2020-12-09,0,0.027724908743336184,0.021540595282510278,0.8943432743268859,0.33780471675884477,0.844381566110135,0.4215109266455438,54591,853
288,2020-12-10,0,1.841219192952492,0.06987717546936224,0.8432235412218666,0.05486432970802562,0.8628287342482147,0.31467176424174886,53550,769
289,2020-12-11,0,2.275575430268776,0.21716894341430684,0.9045881927811653,0.05428016124849317,0.8881719674871721,0.1974612793556685,52550,661
290,2020-12-12,0,0.925938695067067,0.016001013110154613,0.8637657093771889,0.053366856975433884,0.8939684802877609,0.19467291693674935,42324,677
